Imports Successful!
Net Init Complete.
RecordIter Setup Done.
<class 'mxnet.io.io.MXDataIter'>
<class 'mxnet.io.io.MXDataIter'>
Creating Data Loaders
<class '__main__.DataIterLoader'>
<class '__main__.DataIterLoader'>
Training Loop Started:
Epoch[0] Batch [49]:	Speed: 234.660207 samples/sec	top1-err=0.998437	top5-err=0.992500	train_loss=23616.823334
Epoch[4] Batch [19449]:	Speed: 319.914299 samples/sec	top1-err=0.700110	top5-err=0.450339	train_loss=4209424.741119
Epoch[4] Batch [19499]:	Speed: 318.371867 samples/sec	top1-err=0.700133	top5-err=0.450326	train_loss=4220224.260635
Epoch[4] Batch [19549]:	Speed: 320.111520 samples/sec	top1-err=0.700154	top5-err=0.450323	train_loss=4231084.472519
Epoch[4] Batch [19599]:	Speed: 320.145582 samples/sec	top1-err=0.700127	top5-err=0.450299	train_loss=4241901.552734
Epoch[4] Batch [19649]:	Speed: 318.341254 samples/sec	top1-err=0.700141	top5-err=0.450340	train_loss=4252967.979416
Epoch[4] Batch [19699]:	Speed: 320.097175 samples/sec	top1-err=0.700160	top5-err=0.450359	train_loss=4263969.891632
Epoch[4] Batch [19749]:	Speed: 319.559225 samples/sec	top1-err=0.700129	top5-err=0.450338	train_loss=4274600.694427
Epoch[4] Batch [19799]:	Speed: 319.498141 samples/sec	top1-err=0.700125	top5-err=0.450347	train_loss=4285395.301895
Epoch[4] Batch [19849]:	Speed: 319.709767 samples/sec	top1-err=0.700107	top5-err=0.450345	train_loss=4296231.982391
Epoch[4] Batch [19899]:	Speed: 320.535831 samples/sec	top1-err=0.700093	top5-err=0.450330	train_loss=4307025.647507
Epoch[4] Batch [19949]:	Speed: 320.172174 samples/sec	top1-err=0.700102	top5-err=0.450313	train_loss=4317754.642883
Epoch[4] Batch [19999]:	Speed: 319.368832 samples/sec	top1-err=0.700096	top5-err=0.450301	train_loss=4328532.401077
[Epoch 4] train_top5=0.549702 train_top1=0.299874 val_top5=0.617108 val_top1=0.346907 loss=4332665.152588 time: 4097.153652
Epoch[5] Batch [49]:	Speed: 315.946744 samples/sec	top1-err=0.700625	top5-err=0.448438	train_loss=10875.299103
Epoch[5] Batch [99]:	Speed: 319.371507 samples/sec	top1-err=0.696875	top5-err=0.443438	train_loss=21572.906250
Epoch[5] Batch [149]:	Speed: 319.207230 samples/sec	top1-err=0.696146	top5-err=0.443750	train_loss=32227.357193
Epoch[5] Batch [199]:	Speed: 319.513824 samples/sec	top1-err=0.698359	top5-err=0.446328	train_loss=43049.131760
Epoch[5] Batch [249]:	Speed: 318.444556 samples/sec	top1-err=0.697875	top5-err=0.445250	train_loss=53772.967438
Epoch[5] Batch [299]:	Speed: 316.019141 samples/sec	top1-err=0.697188	top5-err=0.445573	train_loss=64415.409561
Epoch[5] Batch [349]:	Speed: 316.802857 samples/sec	top1-err=0.695179	top5-err=0.441696	train_loss=74857.326401
Epoch[5] Batch [399]:	Speed: 317.125055 samples/sec	top1-err=0.693516	top5-err=0.439805	train_loss=85229.890717
Epoch[5] Batch [449]:	Speed: 316.525841 samples/sec	top1-err=0.693090	top5-err=0.439479	train_loss=95996.083282
Epoch[5] Batch [499]:	Speed: 318.293202 samples/sec	top1-err=0.692031	top5-err=0.439656	train_loss=106522.797852
Epoch[5] Batch [549]:	Speed: 317.588080 samples/sec	top1-err=0.692386	top5-err=0.439460	train_loss=117144.588562
Epoch[5] Batch [599]:	Speed: 317.466102 samples/sec	top1-err=0.692083	top5-err=0.440234	train_loss=127945.769424
Epoch[5] Batch [649]:	Speed: 317.711432 samples/sec	top1-err=0.691490	top5-err=0.439976	train_loss=138454.754593
Epoch[5] Batch [699]:	Speed: 318.870024 samples/sec	top1-err=0.692321	top5-err=0.440737	train_loss=149290.134415
Epoch[5] Batch [749]:	Speed: 319.050191 samples/sec	top1-err=0.691875	top5-err=0.439562	train_loss=159802.624069
Epoch[5] Batch [799]:	Speed: 319.461061 samples/sec	top1-err=0.690977	top5-err=0.438262	train_loss=170208.564194
Epoch[5] Batch [849]:	Speed: 319.270322 samples/sec	top1-err=0.690129	top5-err=0.438419	train_loss=180771.138992
Epoch[5] Batch [899]:	Speed: 318.187261 samples/sec	top1-err=0.690417	top5-err=0.438420	train_loss=191321.496582
Epoch[5] Batch [949]:	Speed: 318.289428 samples/sec	top1-err=0.690016	top5-err=0.437993	train_loss=201919.692154
Epoch[5] Batch [999]:	Speed: 319.231912 samples/sec	top1-err=0.690500	top5-err=0.438172	train_loss=212637.987335
Epoch[5] Batch [1049]:	Speed: 319.172350 samples/sec	top1-err=0.690670	top5-err=0.439077	train_loss=223410.208557
Epoch[5] Batch [1099]:	Speed: 320.749416 samples/sec	top1-err=0.690753	top5-err=0.439872	train_loss=234224.354584
Epoch[5] Batch [1149]:	Speed: 318.289406 samples/sec	top1-err=0.690761	top5-err=0.440190	train_loss=244794.139465
Epoch[5] Batch [1199]:	Speed: 316.574107 samples/sec	top1-err=0.690977	top5-err=0.440443	train_loss=255495.399902
Epoch[5] Batch [1249]:	Speed: 317.890652 samples/sec	top1-err=0.691538	top5-err=0.440950	train_loss=266229.511627
Epoch[5] Batch [1299]:	Speed: 319.528604 samples/sec	top1-err=0.691731	top5-err=0.440769	train_loss=276837.800140
Epoch[5] Batch [1349]:	Speed: 319.399255 samples/sec	top1-err=0.691470	top5-err=0.440590	train_loss=287380.945343
Epoch[5] Batch [1399]:	Speed: 320.316031 samples/sec	top1-err=0.691127	top5-err=0.440670	train_loss=298006.001404
Epoch[5] Batch [1449]:	Speed: 299.304308 samples/sec	top1-err=0.690991	top5-err=0.440216	train_loss=308525.002686
Epoch[5] Batch [1499]:	Speed: 317.983642 samples/sec	top1-err=0.691240	top5-err=0.440677	train_loss=319395.010162
Epoch[5] Batch [1549]:	Speed: 319.369683 samples/sec	top1-err=0.691179	top5-err=0.440494	train_loss=330039.229279
Epoch[5] Batch [1599]:	Speed: 319.442129 samples/sec	top1-err=0.691104	top5-err=0.440488	train_loss=340787.934097
Epoch[5] Batch [1649]:	Speed: 319.014443 samples/sec	top1-err=0.691364	top5-err=0.441212	train_loss=351872.671295
Epoch[5] Batch [1699]:	Speed: 319.552461 samples/sec	top1-err=0.691498	top5-err=0.441278	train_loss=362536.363480
Epoch[5] Batch [1749]:	Speed: 318.831015 samples/sec	top1-err=0.691580	top5-err=0.441027	train_loss=373134.014740
Epoch[5] Batch [1799]:	Speed: 318.557859 samples/sec	top1-err=0.691641	top5-err=0.441068	train_loss=383873.327316
Epoch[5] Batch [1849]:	Speed: 319.621222 samples/sec	top1-err=0.691774	top5-err=0.440971	train_loss=394537.868576
Epoch[5] Batch [1899]:	Speed: 319.599440 samples/sec	top1-err=0.691365	top5-err=0.440609	train_loss=404839.704498
Epoch[5] Batch [1949]:	Speed: 299.439279 samples/sec	top1-err=0.691442	top5-err=0.440737	train_loss=415535.899338
Epoch[5] Batch [1999]:	Speed: 317.677171 samples/sec	top1-err=0.691484	top5-err=0.441148	train_loss=426371.240265
Epoch[5] Batch [2049]:	Speed: 319.859536 samples/sec	top1-err=0.691578	top5-err=0.441189	train_loss=437054.223923
Epoch[5] Batch [2099]:	Speed: 318.895859 samples/sec	top1-err=0.691570	top5-err=0.441168	train_loss=447696.027267
Epoch[5] Batch [2149]:	Speed: 318.683902 samples/sec	top1-err=0.691461	top5-err=0.440945	train_loss=458186.527496
Epoch[5] Batch [2199]:	Speed: 319.652607 samples/sec	top1-err=0.691314	top5-err=0.440874	train_loss=468869.939011
Epoch[5] Batch [2249]:	Speed: 319.737825 samples/sec	top1-err=0.691271	top5-err=0.440451	train_loss=479229.640472
Epoch[5] Batch [2299]:	Speed: 318.326471 samples/sec	top1-err=0.691264	top5-err=0.440469	train_loss=490007.410614
Epoch[5] Batch [2349]:	Speed: 316.239317 samples/sec	top1-err=0.691376	top5-err=0.440372	train_loss=500673.862595
Epoch[5] Batch [2399]:	Speed: 316.112081 samples/sec	top1-err=0.691302	top5-err=0.440241	train_loss=511334.122131
Epoch[5] Batch [2449]:	Speed: 316.059527 samples/sec	top1-err=0.691103	top5-err=0.440172	train_loss=521917.419754
Epoch[5] Batch [2499]:	Speed: 316.513428 samples/sec	top1-err=0.691250	top5-err=0.440356	train_loss=532715.638611
Epoch[5] Batch [2549]:	Speed: 317.495322 samples/sec	top1-err=0.691244	top5-err=0.440374	train_loss=543307.134781
Epoch[5] Batch [2599]:	Speed: 317.396951 samples/sec	top1-err=0.691641	top5-err=0.440685	train_loss=554305.793198
Epoch[5] Batch [2649]:	Speed: 317.330381 samples/sec	top1-err=0.691610	top5-err=0.440690	train_loss=564913.182129
Epoch[5] Batch [2699]:	Speed: 317.910651 samples/sec	top1-err=0.691400	top5-err=0.440475	train_loss=575467.076630
Epoch[5] Batch [2749]:	Speed: 318.321345 samples/sec	top1-err=0.691273	top5-err=0.440341	train_loss=586042.838318
Epoch[5] Batch [2799]:	Speed: 320.152050 samples/sec	top1-err=0.691362	top5-err=0.440441	train_loss=596653.758728
Epoch[5] Batch [2849]:	Speed: 319.610666 samples/sec	top1-err=0.691557	top5-err=0.440696	train_loss=607498.675568
Epoch[5] Batch [2899]:	Speed: 319.710757 samples/sec	top1-err=0.691568	top5-err=0.440717	train_loss=618208.365677
Epoch[5] Batch [2949]:	Speed: 319.748276 samples/sec	top1-err=0.691790	top5-err=0.440937	train_loss=629029.630539
Epoch[5] Batch [2999]:	Speed: 319.412237 samples/sec	top1-err=0.691979	top5-err=0.441109	train_loss=639921.758392
Epoch[5] Batch [3049]:	Speed: 318.762790 samples/sec	top1-err=0.692065	top5-err=0.441132	train_loss=650744.131973
Epoch[5] Batch [3099]:	Speed: 319.513908 samples/sec	top1-err=0.692067	top5-err=0.441195	train_loss=661407.577438
Epoch[5] Batch [3149]:	Speed: 319.744117 samples/sec	top1-err=0.692123	top5-err=0.441324	train_loss=672231.634125
Epoch[5] Batch [3199]:	Speed: 319.560526 samples/sec	top1-err=0.692153	top5-err=0.441343	train_loss=682959.834763
Epoch[5] Batch [3249]:	Speed: 293.991090 samples/sec	top1-err=0.692053	top5-err=0.441389	train_loss=693683.074570
Epoch[5] Batch [3299]:	Speed: 320.060505 samples/sec	top1-err=0.692282	top5-err=0.441402	train_loss=704488.301559
Epoch[5] Batch [3349]:	Speed: 318.999377 samples/sec	top1-err=0.692519	top5-err=0.441479	train_loss=715278.082870
Epoch[5] Batch [3399]:	Speed: 320.252541 samples/sec	top1-err=0.692403	top5-err=0.441333	train_loss=725776.336426
Epoch[5] Batch [3449]:	Speed: 318.831901 samples/sec	top1-err=0.692432	top5-err=0.441404	train_loss=736650.565186
Epoch[5] Batch [3499]:	Speed: 317.946174 samples/sec	top1-err=0.692290	top5-err=0.441469	train_loss=747242.786118
Epoch[5] Batch [3549]:	Speed: 319.138874 samples/sec	top1-err=0.692192	top5-err=0.441373	train_loss=757803.012680
Epoch[5] Batch [3599]:	Speed: 319.564315 samples/sec	top1-err=0.692452	top5-err=0.441363	train_loss=768566.231232
Epoch[5] Batch [3649]:	Speed: 319.502750 samples/sec	top1-err=0.692616	top5-err=0.441254	train_loss=779321.075836
Epoch[5] Batch [3699]:	Speed: 319.238549 samples/sec	top1-err=0.692504	top5-err=0.441284	train_loss=790014.398254
Epoch[5] Batch [3749]:	Speed: 321.210917 samples/sec	top1-err=0.692525	top5-err=0.441179	train_loss=800644.087601
Epoch[5] Batch [3799]:	Speed: 319.892599 samples/sec	top1-err=0.692652	top5-err=0.441279	train_loss=811515.638580
Epoch[5] Batch [3849]:	Speed: 320.119124 samples/sec	top1-err=0.692748	top5-err=0.441295	train_loss=822245.568130
Epoch[5] Batch [3899]:	Speed: 320.478911 samples/sec	top1-err=0.692792	top5-err=0.441330	train_loss=832997.066696
Epoch[5] Batch [3949]:	Speed: 316.831275 samples/sec	top1-err=0.692915	top5-err=0.441353	train_loss=843762.332367
Epoch[5] Batch [3999]:	Speed: 316.475918 samples/sec	top1-err=0.693066	top5-err=0.441445	train_loss=854504.124283
Epoch[5] Batch [4049]:	Speed: 316.158106 samples/sec	top1-err=0.693117	top5-err=0.441454	train_loss=865181.136734
Epoch[5] Batch [4099]:	Speed: 316.452787 samples/sec	top1-err=0.693110	top5-err=0.441460	train_loss=876003.141220
Epoch[5] Batch [4149]:	Speed: 317.686254 samples/sec	top1-err=0.693276	top5-err=0.441570	train_loss=886805.005493
Epoch[5] Batch [4199]:	Speed: 316.441289 samples/sec	top1-err=0.693166	top5-err=0.441499	train_loss=897528.076157
Epoch[5] Batch [4249]:	Speed: 318.460846 samples/sec	top1-err=0.693132	top5-err=0.441537	train_loss=908308.752594
Epoch[5] Batch [4299]:	Speed: 317.958045 samples/sec	top1-err=0.693143	top5-err=0.441490	train_loss=918821.550980
Epoch[5] Batch [4349]:	Speed: 319.354872 samples/sec	top1-err=0.692949	top5-err=0.441340	train_loss=929286.151245
Epoch[5] Batch [4399]:	Speed: 318.895950 samples/sec	top1-err=0.693004	top5-err=0.441435	train_loss=940181.376495
Epoch[5] Batch [4449]:	Speed: 320.454051 samples/sec	top1-err=0.693030	top5-err=0.441282	train_loss=950660.657547
Epoch[5] Batch [4499]:	Speed: 320.110894 samples/sec	top1-err=0.693000	top5-err=0.441295	train_loss=961311.614594
Epoch[5] Batch [4549]:	Speed: 320.014741 samples/sec	top1-err=0.692929	top5-err=0.441209	train_loss=971840.410645
Epoch[5] Batch [4599]:	Speed: 319.870017 samples/sec	top1-err=0.693016	top5-err=0.441274	train_loss=982623.692627
Epoch[5] Batch [4649]:	Speed: 320.338722 samples/sec	top1-err=0.692930	top5-err=0.441237	train_loss=993269.717911
Epoch[5] Batch [4699]:	Speed: 319.969912 samples/sec	top1-err=0.693082	top5-err=0.441360	train_loss=1004165.263321
Epoch[5] Batch [4749]:	Speed: 319.930046 samples/sec	top1-err=0.693168	top5-err=0.441395	train_loss=1014951.928558
Epoch[5] Batch [4799]:	Speed: 319.294626 samples/sec	top1-err=0.692969	top5-err=0.441292	train_loss=1025397.181610
Epoch[5] Batch [4849]:	Speed: 319.825306 samples/sec	top1-err=0.692928	top5-err=0.441302	train_loss=1036116.199463
Epoch[5] Batch [4899]:	Speed: 319.200322 samples/sec	top1-err=0.692819	top5-err=0.441212	train_loss=1046633.296555
Epoch[5] Batch [4949]:	Speed: 319.580522 samples/sec	top1-err=0.692825	top5-err=0.441130	train_loss=1057364.288635
Epoch[5] Batch [4999]:	Speed: 319.710216 samples/sec	top1-err=0.692794	top5-err=0.441237	train_loss=1068155.728622
Epoch[5] Batch [5049]:	Speed: 319.325468 samples/sec	top1-err=0.692819	top5-err=0.441278	train_loss=1078826.930283
Epoch[5] Batch [5099]:	Speed: 318.752623 samples/sec	top1-err=0.692785	top5-err=0.441256	train_loss=1089512.985809
Epoch[5] Batch [5149]:	Speed: 319.254913 samples/sec	top1-err=0.692855	top5-err=0.441244	train_loss=1100175.157883
Epoch[5] Batch [5199]:	Speed: 319.365123 samples/sec	top1-err=0.692761	top5-err=0.441190	train_loss=1110723.558273
Epoch[5] Batch [5249]:	Speed: 315.850370 samples/sec	top1-err=0.692887	top5-err=0.441452	train_loss=1121672.954132
Epoch[5] Batch [5299]:	Speed: 316.902768 samples/sec	top1-err=0.692866	top5-err=0.441453	train_loss=1132307.459900
Epoch[5] Batch [5349]:	Speed: 318.188302 samples/sec	top1-err=0.692836	top5-err=0.441501	train_loss=1142994.820251
Epoch[5] Batch [5399]:	Speed: 318.976452 samples/sec	top1-err=0.692859	top5-err=0.441600	train_loss=1153635.472778
Epoch[5] Batch [5449]:	Speed: 318.980970 samples/sec	top1-err=0.692726	top5-err=0.441583	train_loss=1164265.028366
Epoch[5] Batch [5499]:	Speed: 319.849116 samples/sec	top1-err=0.692730	top5-err=0.441597	train_loss=1174892.384003
Epoch[5] Batch [5549]:	Speed: 320.408028 samples/sec	top1-err=0.692630	top5-err=0.441509	train_loss=1185408.924820
Epoch[5] Batch [5599]:	Speed: 319.623612 samples/sec	top1-err=0.692695	top5-err=0.441604	train_loss=1196212.629944
Epoch[5] Batch [5649]:	Speed: 320.004715 samples/sec	top1-err=0.692624	top5-err=0.441571	train_loss=1206797.871597
Epoch[5] Batch [5699]:	Speed: 319.755573 samples/sec	top1-err=0.692604	top5-err=0.441686	train_loss=1217488.455154
Epoch[5] Batch [5749]:	Speed: 319.303893 samples/sec	top1-err=0.692617	top5-err=0.441712	train_loss=1228187.301315
Epoch[5] Batch [5799]:	Speed: 317.007407 samples/sec	top1-err=0.692538	top5-err=0.441748	train_loss=1238823.845337
Epoch[5] Batch [5849]:	Speed: 316.498120 samples/sec	top1-err=0.692521	top5-err=0.441728	train_loss=1249467.101074
Epoch[5] Batch [5899]:	Speed: 318.622388 samples/sec	top1-err=0.692468	top5-err=0.441716	train_loss=1260212.591797
Epoch[5] Batch [5949]:	Speed: 319.231700 samples/sec	top1-err=0.692574	top5-err=0.441752	train_loss=1271059.369858
Epoch[5] Batch [5999]:	Speed: 319.151479 samples/sec	top1-err=0.692672	top5-err=0.441862	train_loss=1281937.285614
Epoch[5] Batch [6049]:	Speed: 319.921886 samples/sec	top1-err=0.692616	top5-err=0.441890	train_loss=1292641.693375
Epoch[5] Batch [6099]:	Speed: 318.877373 samples/sec	top1-err=0.692520	top5-err=0.441780	train_loss=1303021.617279
Epoch[5] Batch [6149]:	Speed: 320.012597 samples/sec	top1-err=0.692579	top5-err=0.441796	train_loss=1313715.446777
Epoch[5] Batch [6199]:	Speed: 319.863279 samples/sec	top1-err=0.692515	top5-err=0.441741	train_loss=1324318.288010
Epoch[5] Batch [6249]:	Speed: 319.889717 samples/sec	top1-err=0.692483	top5-err=0.441762	train_loss=1334933.014389
Epoch[5] Batch [6299]:	Speed: 320.312416 samples/sec	top1-err=0.692515	top5-err=0.441860	train_loss=1345725.657867
Epoch[5] Batch [6349]:	Speed: 319.714504 samples/sec	top1-err=0.692399	top5-err=0.441762	train_loss=1356023.621628
Epoch[5] Batch [6399]:	Speed: 319.646441 samples/sec	top1-err=0.692356	top5-err=0.441729	train_loss=1366637.790558
Epoch[5] Batch [6449]:	Speed: 317.729610 samples/sec	top1-err=0.692418	top5-err=0.441785	train_loss=1377502.675659
Epoch[5] Batch [6499]:	Speed: 317.337006 samples/sec	top1-err=0.692332	top5-err=0.441858	train_loss=1388285.510330
Epoch[5] Batch [6549]:	Speed: 318.525979 samples/sec	top1-err=0.692307	top5-err=0.441892	train_loss=1399012.071762
Epoch[5] Batch [6599]:	Speed: 319.939587 samples/sec	top1-err=0.692356	top5-err=0.441837	train_loss=1409657.137726
Epoch[5] Batch [6649]:	Speed: 320.096785 samples/sec	top1-err=0.692272	top5-err=0.441741	train_loss=1420086.577682
Epoch[5] Batch [6699]:	Speed: 319.794108 samples/sec	top1-err=0.692222	top5-err=0.441728	train_loss=1430786.056168
Epoch[5] Batch [6749]:	Speed: 320.299092 samples/sec	top1-err=0.692294	top5-err=0.441794	train_loss=1441445.553513
Epoch[5] Batch [6799]:	Speed: 319.975168 samples/sec	top1-err=0.692240	top5-err=0.441834	train_loss=1452180.828049
Epoch[5] Batch [6849]:	Speed: 319.724412 samples/sec	top1-err=0.692190	top5-err=0.441772	train_loss=1462753.363022
Epoch[5] Batch [6899]:	Speed: 319.955534 samples/sec	top1-err=0.692208	top5-err=0.441803	train_loss=1473421.010422
Epoch[5] Batch [6949]:	Speed: 319.403587 samples/sec	top1-err=0.692174	top5-err=0.441819	train_loss=1484017.607651
Epoch[5] Batch [6999]:	Speed: 299.498493 samples/sec	top1-err=0.692136	top5-err=0.441779	train_loss=1494673.505493
Epoch[5] Batch [7049]:	Speed: 317.428929 samples/sec	top1-err=0.692154	top5-err=0.441684	train_loss=1505171.416046
Epoch[5] Batch [7099]:	Speed: 319.439095 samples/sec	top1-err=0.692236	top5-err=0.441791	train_loss=1516002.297424
Epoch[5] Batch [7149]:	Speed: 319.442440 samples/sec	top1-err=0.692148	top5-err=0.441785	train_loss=1526601.146805
Epoch[5] Batch [7199]:	Speed: 318.903664 samples/sec	top1-err=0.692107	top5-err=0.441788	train_loss=1537157.022354
Epoch[5] Batch [7249]:	Speed: 319.390073 samples/sec	top1-err=0.692177	top5-err=0.441819	train_loss=1547860.777588
Epoch[5] Batch [7299]:	Speed: 319.816725 samples/sec	top1-err=0.692153	top5-err=0.441892	train_loss=1558578.607727
Epoch[5] Batch [7349]:	Speed: 320.121972 samples/sec	top1-err=0.692149	top5-err=0.441918	train_loss=1569361.712051
Epoch[5] Batch [7399]:	Speed: 319.239597 samples/sec	top1-err=0.692285	top5-err=0.441987	train_loss=1580230.211563
Epoch[5] Batch [7449]:	Speed: 318.272922 samples/sec	top1-err=0.692253	top5-err=0.441948	train_loss=1590784.308960
Epoch[5] Batch [7499]:	Speed: 316.155983 samples/sec	top1-err=0.692246	top5-err=0.442023	train_loss=1601643.922501
Epoch[5] Batch [7549]:	Speed: 316.677812 samples/sec	top1-err=0.692337	top5-err=0.442107	train_loss=1612534.617294
Epoch[5] Batch [7599]:	Speed: 316.974526 samples/sec	top1-err=0.692315	top5-err=0.442111	train_loss=1623191.696198
Epoch[5] Batch [7649]:	Speed: 318.177892 samples/sec	top1-err=0.692275	top5-err=0.442151	train_loss=1633860.485352
Epoch[5] Batch [7699]:	Speed: 318.018895 samples/sec	top1-err=0.692285	top5-err=0.442194	train_loss=1644616.534943
Epoch[5] Batch [7749]:	Speed: 318.197678 samples/sec	top1-err=0.692250	top5-err=0.442210	train_loss=1655337.549347
Epoch[5] Batch [7799]:	Speed: 318.796437 samples/sec	top1-err=0.692165	top5-err=0.442123	train_loss=1665903.559158
Epoch[5] Batch [7849]:	Speed: 318.096572 samples/sec	top1-err=0.692176	top5-err=0.442078	train_loss=1676539.745667
Epoch[5] Batch [7899]:	Speed: 318.195159 samples/sec	top1-err=0.692275	top5-err=0.442168	train_loss=1687390.995102
Epoch[5] Batch [7949]:	Speed: 318.076007 samples/sec	top1-err=0.692321	top5-err=0.442191	train_loss=1698072.098251
Epoch[5] Batch [7999]:	Speed: 318.858669 samples/sec	top1-err=0.692316	top5-err=0.442154	train_loss=1708756.732391
Epoch[5] Batch [8049]:	Speed: 319.368155 samples/sec	top1-err=0.692432	top5-err=0.442155	train_loss=1719505.580658
Epoch[5] Batch [8099]:	Speed: 319.815262 samples/sec	top1-err=0.692413	top5-err=0.442157	train_loss=1730168.294037
Epoch[5] Batch [8149]:	Speed: 319.489585 samples/sec	top1-err=0.692391	top5-err=0.442166	train_loss=1740837.294907
